Date,XOM,CVX,COP,SLB,GS,MS,JPM,BAC,KO,PEP,MCD,YUM,MSFT,GOOGL,META,AMZN,NEE,DUK,SO,AEP
2017-10-30,56.64168930053711,78.73921203613281,39.05572509765625,50.00712585449219,199.31504821777344,39.27490997314453,80.33515930175781,22.528749465942383,34.98352813720703,83.61164093017578,135.29025268554688,63.913692474365234,76.42984771728516,51.202476501464844,178.30419921875,55.54249954223633,31.191118240356445,61.83353805541992,36.48564529418945,54.56514358520508
2017-10-31,56.512847900390625,79.771728515625,38.87333679199219,49.921321868896484,200.6306915283203,38.9168701171875,79.701416015625,22.357332229614258,35.07505416870117,84.05390167236328,135.8437042236328,63.47883605957031,75.782958984375,51.19801330566406,178.49258422851562,55.263999938964844,31.132896423339844,61.973907470703125,36.562705993652344,54.74171829223633
2017-11-01,56.86544418334961,79.77861022949219,39.59531784057617,50.139732360839844,202.1034698486328,38.62888717651367,79.94699096679688,22.471607208251953,34.937744140625,83.9776382446289,135.40426635742188,63.35947036743164,75.782958984375,51.67182159423828,181.06991577148438,55.183998107910156,30.793598175048828,61.65812683105469,36.4786491394043,54.447425842285156
2017-11-02,56.634910583496094,79.3862533569336,39.884117126464844,49.3363151550293,204.2713165283203,39.24376678466797,80.47773742675781,22.749134063720703,34.99877166748047,83.91665649414062,136.81222534179688,67.48623657226562,76.57561492919922,51.69015121459961,177.36248779296875,54.71099853515625,30.08690071105957,62.14934158325195,37.298160552978516,54.23409652709961
2017-11-03,56.39760208129883,79.15223693847656,40.2489013671875,49.59371566772461,202.21932983398438,38.93243408203125,80.33515930175781,22.70832633972168,35.067420959472656,84.0462646484375,137.25979614257812,67.28160095214844,76.65760040283203,52.03806686401367,177.36248779296875,55.58000183105469,30.64704132080078,62.12126541137695,36.73080062866211,54.49893569946289
2017-11-06,56.784080505371094,80.56330108642578,40.78849411010742,52.32379150390625,201.46636962890625,39.02583694458008,79.8360824584961,22.651187896728516,34.6860237121582,83.3142318725586,138.41555786132812,68.1001205444336,76.95824432373047,51.67578125,178.60159301757812,56.03300094604492,30.48844337463379,61.665138244628906,36.17745590209961,54.2414436340332
2017-11-07,56.66878890991211,80.70096588134766,40.64409637451172,51.81678009033203,198.4214630126953,38.44208526611328,78.22795104980469,22.18592071533203,35.04453659057617,84.23688507080078,138.98529052734375,69.0721435546875,76.77604675292969,52.15700912475586,178.680908203125,56.15850067138672,31.21721839904785,62.71076583862305,36.22649383544922,55.315528869628906
2017-11-08,56.594215393066406,80.30863189697266,40.674503326416016,52.30817794799805,199.6129608154297,38.16966247558594,77.34862518310547,21.867582321166992,35.227622985839844,85.40357208251953,138.43997192382812,69.17445373535156,77.04024505615234,52.44942092895508,177.9969024658203,56.64400100708008,31.102773666381836,62.619529724121094,36.26150894165039,55.55831527709961
2017-11-09,56.93324279785156,80.70096588134766,40.682098388671875,52.175575256347656,199.23233032226562,37.99842834472656,77.34070587158203,21.622697830200195,35.2657585144043,85.00706481933594,135.9169464111328,67.81021118164062,76.61206817626953,51.925567626953125,177.7391815185547,56.45650100708008,31.169034957885742,62.900245666503906,36.42960739135742,55.99594497680664
2017-11-10,56.75531768798828,80.65966033935547,40.27171325683594,51.27854919433594,198.70281982421875,37.95173263549805,77.24565124511719,21.639034271240234,35.50224304199219,85.97544860839844,134.76939392089844,67.86138916015625,76.41162872314453,51.74863815307617,176.906494140625,56.26750183105469,31.150964736938477,62.380924224853516,35.97432327270508,55.46928405761719
2017-11-13,56.721099853515625,80.69407653808594,39.952510833740234,50.7325439453125,198.80206298828125,37.85055160522461,77.52291107177734,21.549238204956055,35.639564514160156,86.95915985107422,136.21804809570312,67.9892807006836,76.46627044677734,51.60243606567383,177.21377563476562,56.458499908447266,31.476207733154297,63.07567596435547,36.29652786254883,56.47067642211914
2017-11-14,56.27631759643555,80.48072052001953,38.93412780761719,48.969688415527344,196.29502868652344,37.65596389770508,77.05551147460938,21.418638229370117,36.18117904663086,88.27068328857422,136.82032775878906,67.98072052001953,76.57561492919922,51.62423324584961,176.51988220214844,56.84199905395508,31.801443099975586,63.924835205078125,36.639747619628906,57.405311584472656
2017-11-15,55.57147979736328,80.15719604492188,38.37174606323242,48.01026916503906,196.60116577148438,37.43803024291992,77.78435516357422,21.867582321166992,35.70822525024414,87.76742553710938,136.1774139404297,67.4415512084961,75.98043823242188,51.36503219604492,176.40090942382812,56.33449935913086,31.592655181884766,63.56693649291992,36.366573333740234,56.8119010925293
